"collection","period","period_label","year"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1784"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1785"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1786"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1787"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1788"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1789"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1790"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1791"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1792"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1793"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1794"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1795"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1796"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1797"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1798"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1799"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1800"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1801"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1802"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1803"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1804"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1805"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1806"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1807"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1808"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1809"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1810"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1811"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1812"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1813"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1814"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1815"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1816"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1817"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1818"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1819"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1820"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1821"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1822"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1823"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1824"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1825"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1826"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1827"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1828"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1829"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1830"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1831"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1832"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1833"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1834"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1835"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1836"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1837"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1838"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1839"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1840"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1841"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1842"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1843"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1844"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1845"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1846"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1847"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1848"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1849"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1850"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1851"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1852"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1853"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1854"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1855"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1856"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1857"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1858"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1859"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1860"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1861"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1862"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1863"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1864"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1865"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1866"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1867"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1868"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1869"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1870"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1871"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1872"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1873"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1874"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1875"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1876"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1877"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1878"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1879"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1880"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1881"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1882"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1883"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1884"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1885"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1886"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1887"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1888"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1889"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1890"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1891"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1892"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1893"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1894"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1895"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1896"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1897"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1898"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1899"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1900"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1901"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1902"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1903"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1904"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1905"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1906"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1907"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1908"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1909"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1910"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1911"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1912"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1913"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1914"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1915"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1916"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1917"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1918"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1919"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1920"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1921"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1922"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1923"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1924"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1925"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1926"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1927"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1928"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1929"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1930"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1931"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1932"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1933"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1934"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1935"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1936"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1937"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1938"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1939"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1940"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1941"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1942"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1943"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1944"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1945"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1946"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1947"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1948"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1949"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1950"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1951"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1952"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1953"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1954"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1955"
"John Pope-Hennessy papers","http://www.wikidata.org/entity/Q7018","15th century","1956"
